493,45:51.883N,12:47.766E,16.0,,PNSES,
494,46:12.350N,13:58.033E,592.0,,Podbrdo,
495,46:9.333N,15:35.283E,380.0,,Podcetrt,
496,46:29.533N,13:45.366E,848.0,,Podkoren,
497,46:23.516N,13:46.216E,1312.0,,Podkoren,
498,45:58.133N,14:23.266E,288.0,,Podpec,
499,46:1.400N,15:35.183E,592.0,,Podsreda,
500,46:47.550N,14:45.516E,920.0,,Poelling,
501,47:13.237N,14:34.196E,806.0,,Poels Ch,
502,47:13.217N,14:34.850E,792.0,,Poels Ki,
503,47:31.883N,14:57.550E,1758.0,,Polster,
504,46:16.650N,15:4.267E,286.0,,Polzela,
505,45:50.500N,12:32.500E,4.0,,Portobuf,
506,45:48.972N,14:7.567E,590.0,,Postojna,
507,45:46.483N,14:12.983E,556.0,,Postojna,
508,46:23.716N,15:39.766E,250.0,,Pragersk,
509,45:48.583N,12:45.083E,8.0,,Pravolo,
510,46:14.616N,15:4.633E,276.0,,Prebold,
511,47:4.350N,13:54.617E,926.0,,Predlitz,
512,45:35.516N,15:15.866E,162.0,,Prilozje,
513,46:25.881N,14:31.519E,1720.0,,Pristovs,
514,46:25.483N,15:52.650E,228.0,,PTUJ,
515,46:25.066N,15:52.066E,222.0,,Ptuj Gra,
516,46:39.900N,13:46.050E,522.0,,Puch Bei,
517,47:47.150N,15:54.833E,582.0,,Puchberg,
518,47:36.217N,14:17.221E,828.0,,Pyhrn Ch,
519,47:38.167N,14:19.867E,738.0,,Pyhrn Tu,
520,46:36.550N,14:8.733E,834.0,,Pyramidn,
521,47:14.546N,15:18.839E,410.0,,Rabenste,
522,46:3.933N,15:10.967E,194.0,,Radece,
523,46:38.500N,16:2.416E,206.0,,Radenci,
524,46:47.681N,13:43.430E,710.0,,Radenthe,
525,46:47.966N,13:42.450E,730.0,,Radenthe,
526,46:20.433N,14:9.900E,416.0,,Radovlji,
527,47:22.867N,13:28.017E,826.0,,Radstadt,
528,47:22.763N,13:27.148E,826.0,,Radstadt,
529,47:25.367N,13:39.267E,1138.0,,Ramsau K,
530,47:9.269N,14:6.056E,898.0,,Ranten C,
531,46:29.392N,13:43.330E,858.0,,Ratece C,
532,46:29.866N,13:42.266E,852.0,,Ratece M,
533,46:36.100N,13:14.000E,1018.0,,Rattendo,
534,46:31.583N,14:34.550E,672.0,,Rechberg,
535,47:0.450N,14:44.400E,810.0,,Reichenf,
536,47:0.450N,14:45.049E,800.0,,Reichenf,
537,47:8.194N,15:17.381E,442.0,,Rein Chp,
538,46:54.200N,13:20.050E,2250.0,,Reisseck,
539,46:39.967N,13:8.433E,1000.0,,Reisskof,
540,47:22.420N,13:23.179E,872.0,,Reitdorf,
541,47:22.367N,13:22.950E,884.0,,Reitdorf,
542,47:40.458N,12:28.742E,690.0,,Reit-Im-,
543,47:16.879N,12:27.120E,790.0,,Rettenba,
544,45:44.500N,14:43.850E,494.0,,Ribnica,
545,47:27.483N,12:54.883E,2164.0,,Riemanns,
546,47:18.500N,15:22.033E,472.0,,Roethels,
547,46:14.183N,15:38.333E,236.0,,Rogaska,
548,46:19.183N,14:44.483E,1516.0,,Rogatec,
549,46:27.068N,15:19.568E,1456.0,,ROGLA,
550,47:24.950N,13:30.083E,1658.0,,Rossbran,
551,47:41.044N,15:9.559E,684.0,,Rotmoos,
552,47:31.450N,14:21.483E,684.0,,Rottenma,
553,47:45.750N,12:38.950E,654.0,,Ruhpoldi,
554,46:12.300N,13:53.783E,694.0,,RUT,
555,47:26.333N,12:48.867E,722.0,,Saalfeld,
556,47:26.282N,12:50.861E,750.0,,Saalfeld,
557,47:27.467N,12:49.733E,706.0,,Saalfeld,
558,45:58.466N,13:38.333E,110.0,,Sabotino,
559,46:49.167N,13:21.217E,562.0,,Sachsenb,
560,45:42.200N,12:32.183E,6.0,,Salgared,
561,47:4.100N,14:52.283E,1540.0,,Salzstie,
562,46:33.983N,12:41.767E,1218.0,,Sappada,
563,46:39.900N,13:55.050E,560.0,,Sattendo,
564,46:29.565N,13:43.368E,854.0,,Sava Sce,
565,46:28.800N,14:28.083E,1078.0,,Schaidas,
566,47:33.667N,15:16.650E,1196.0,,Schiessl,
567,47:44.690N,14:38.607E,456.0,,Schiffle,
568,47:23.633N,13:40.683E,736.0,,Schladmi,
569,47:19.750N,12:44.300E,1948.0,,Schmitte,
570,47:45.533N,15:50.050E,1794.0,,Schneebe,
571,47:11.900N,15:27.900E,1456.0,,Schoeckl,
572,47:11.176N,14:7.662E,868.0,,Schoeder,
573,47:6.750N,13:19.217E,1428.0,,Schoeder,
574,47:36.614N,12:58.338E,620.0,,Schoenau,
575,47:39.567N,15:52.417E,596.0,,Schottwi,
576,46:33.900N,13:44.566E,524.0,,Schuett,
577,47:34.842N,14:32.304E,654.0,,Schwaigh,
578,47:19.100N,13:9.283E,590.0,,Schwarza,
579,47:16.467N,14:47.250E,852.0,,Seckau S,
580,47:20.350N,14:44.183E,2374.0,,Seckauer,
581,47:37.500N,15:16.933E,1260.0,,Seebergs,
582,46:49.546N,13:30.190E,660.0,,Seeboden,
583,47:33.117N,14:18.900E,632.0,,Selzthal,
584,45:38.550N,15:9.750E,302.0,,Semic Ze,
585,47:37.967N,15:49.783E,988.0,,Semmerin,
586,46:15.366N,15:6.216E,272.0,,Sempeter,
587,45:51.183N,15:20.293E,168.0,,Sentjern,
588,46:12.533N,15:23.416E,258.0,,Sentjur,
589,45:56.533N,14:51.300E,318.0,,Sentvid,
590,45:52.967N,12:47.517E,16.0,,Sesto Al,
591,46:0.816N,15:17.833E,186.0,,Sevnica,
592,45:42.317N,13:51.733E,366.0,,Sezana,
593,46:44.400N,12:28.150E,1192.0,,Sillian,
594,46:44.779N,12:27.656E,1068.0,,Sillian,
595,46:49.433N,14:3.483E,842.0,,Sirnitz,
596,46:9.383N,14:18.166E,342.0,,Skofja L,
597,46:10.133N,14:18.233E,350.0,,Skofjalo,
598,46:30.533N,15:4.933E,406.0,,Slovenjg,
599,46:23.533N,15:34.333E,276.0,,Slovensk,
600,46:20.350N,15:25.367E,324.0,,Slovensk,
601,46:13.116N,14:44.433E,482.0,,Smartno,
602,46:10.500N,15:11.166E,710.0,,Smohor,
603,46:24.483N,14:53.583E,1214.0,,Smrekove,
604,45:35.216N,14:26.500E,1580.0,,Sneznik,
605,46:40.900N,15:4.466E,1066.0,,Soboth C,
606,46:10.901N,12:49.334E,240.0,,Solimber,
607,46:10.750N,12:49.467E,236.0,,Solimber,
608,47:37.767N,15:51.567E,1520.0,,Sonnwend,
609,47:13.633N,15:2.950E,1974.0,,Speickko,
610,47:41.633N,14:19.517E,596.0,,Spital A,
611,47:39.900N,14:20.383E,640.0,,Spital P,
612,47:36.667N,15:44.667E,756.0,,Spital S,
613,46:13.033N,14:50.583E,534.0,,Spitalic,
614,46:49.840N,14:5.999E,804.0,,Spitzwie,
615,47:3.667N,13:3.400E,1584.0,,Sportgas,
616,46:44.591N,14:24.798E,534.0,,St Donat,
617,46:44.500N,14:24.416E,536.0,,St Donat,
618,47:41.567N,14:37.000E,512.0,,St Galle,
619,46:52.200N,14:52.600E,500.0,,St Gertr,
620,47:20.183N,13:11.633E,574.0,,St Johan,
621,47:22.100N,13:13.217E,672.0,,St Johan,
622,47:4.300N,14:18.033E,1034.0,,St Lambr,
623,47:29.683N,14:27.283E,746.0,,St Loren,
624,46:38.233N,14:59.650E,924.0,,St Loren,
625,47:20.217N,15:0.617E,586.0,,St Micha,
626,47:5.933N,13:38.317E,1074.0,,St Micha,
627,47:19.150N,14:2.817E,1128.0,,St Nikol,
628,46:42.033N,14:52.400E,404.0,,St Paul,
629,47:1.833N,13:36.000E,1194.0,,St Peter,
630,46:45.816N,14:22.000E,472.0,,St Veit,
631,47:5.801N,14:0.110E,874.0,,Stadl /,
632,47:5.283N,13:58.933E,886.0,,Stadl B9,
633,47:31.900N,14:6.550E,656.0,,Stainach,
634,46:17.357N,13:53.923E,552.0,,Stara Ch,
635,46:41.883N,14:0.833E,514.0,,Steindor,
636,47:26.650N,13:57.199E,660.0,,Stein-En,
637,47:37.200N,15:46.717E,828.0,,Steinhau,
638,47:37.043N,15:46.642E,804.0,,Steinhau,
639,47:36.833N,12:33.500E,1382.0,,Steinpla,
640,47:29.984N,12:33.973E,848.0,,St-Jakob,
641,47:21.749N,13:12.179E,558.0,,St-Johan,
642,47:28.749N,15:22.831E,534.0,,St-Marei,
643,47:27.500N,13:48.867E,1832.0,,Stoderzi,
644,47:39.475N,15:39.139E,746.0,,Stojen C,
645,46:20.994N,14:24.275E,2098.0,,Storzic,
646,47:16.378N,14:30.241E,946.0,,St-Oswal,
647,46:35.733N,13:8.067E,1500.0,,Strandin,
648,47:43.117N,13:29.500E,546.0,,Strobl,
649,47:43.150N,13:28.967E,540.0,,Strobl A,
650,47:30.845N,12:35.058E,852.0,,St-Ulric,
651,47:41.029N,15:58.459E,418.0,,Stuppach,
652,46:27.983N,14:2.983E,942.0,,Sv Kriz,
653,46:23.000N,14:11.416E,802.0,,Sv Peter,
654,46:26.133N,15:27.350E,1106.0,,Sv Trije,
655,47:36.900N,14:41.950E,2020.0,,Tamischb,
656,47:7.633N,13:48.567E,1018.0,,Tamsweg,
657,47:14.483N,13:25.350E,1248.0,,Tauernau,
658,47:10.917N,13:26.350E,1358.0,,Tauernau,
659,47:12.467N,12:28.750E,1172.0,,Tauernha,
660,47:33.633N,14:0.817E,902.0,,Tauplitz,
661,46:42.750N,13:17.333E,934.0,,Techendo,
662,46:42.698N,13:17.847E,934.0,,Techendo,
663,46:28.816N,14:26.650E,858.0,,Terkl Br,
664,47:42.500N,16:0.100E,464.0,,Ternitz,
665,47:42.501N,16:1.036E,402.0,,Ternitz,
666,47:46.383N,15:27.033E,858.0,,Terz 21Y,
667,47:26.023N,13:54.408E,670.0,,Thalhamm,
668,46:32.033N,13:38.483E,646.0,,Thoerl M,
669,46:42.416N,14:3.400E,650.0,,Tiffen C,
670,47:23.800N,14:55.650E,674.0,,Tim W Zi,
671,46:23.500N,13:2.833E,342.0,,Tolmezzo,
672,46:11.210N,13:42.352E,168.0,,Tolmin C,
673,46:11.066N,13:44.050E,206.0,,Tolmin C,
674,47:42.783N,15:22.750E,1682.0,,Tonion,
675,46:17.050N,12:47.980E,370.0,,Tramonti,
676,47:11.067N,13:18.100E,2112.0,,Trappenk,
677,46:25.233N,14:48.500E,1598.0,,Travnik,
678,46:8.800N,15:2.950E,316.0,,Trbovlje,
679,45:45.548N,15:19.240E,1162.0,,Trdinov,
680,45:54.517N,15:0.733E,284.0,,Trebnje,
681,45:54.250N,15:0.166E,272.0,,Trebnje,
682,46:39.599N,13:52.000E,516.0,,Treffen,
683,46:40.133N,13:51.383E,546.0,,Treffen,
684,46:52.083N,14:27.716E,590.0,,Treibach,
685,46:11.750N,15:14.050E,228.0,,Tremarje,
686,46:38.149N,13:12.043E,612.0,,Tressdor,
687,47:29.317N,14:29.133E,702.0,,Trieben,
688,47:25.200N,15:0.700E,644.0,,Trofaiac,
689,46:11.200N,14:53.166E,526.0,,Trojane,
690,46:21.066N,14:17.333E,522.0,,TRZIC,
691,45:42.200N,13:45.583E,268.0,,TSPRO,
692,45:52.592N,14:36.431E,520.0,,Turjak,
693,46:54.850N,14:50.883E,720.0,,Twimberg,
694,45:55.250N,13:2.050E,26.0,,UDBER,
695,46:31.450N,13:0.300E,558.0,,UDCER,
696,46:3.350N,13:25.700E,112.0,,UDCIV,
697,45:59.083N,12:55.650E,54.0,,UDCOD,
698,45:58.083N,13:14.083E,50.0,,UDFLY,
699,45:59.016N,13:18.550E,62.0,,UDPAV,
700,45:45.783N,13:4.500E,0.0,,UDPNC,
701,46:4.083N,13:22.133E,108.0,,UDPRE,
702,45:54.833N,13:22.300E,30.0,,UDSVT,
703,45:55.833N,13:21.533E,36.0,,UDTRI,
704,47:13.567N,15:14.100E,584.0,,Uebelbac,
705,47:12.067N,14:26.550E,732.0,,Unzmarkt,
706,47:22.372N,13:12.943E,554.0,,Urreitin,
707,46:29.033N,14:57.566E,1624.0,,Urslja G,
708,47:17.224N,12:33.244E,790.0,,Uttendor,
709,46:9.250N,12:55.500E,118.0,,Valerian,
710,45:40.166N,13:2.350E,0.0,,VEBIB,
711,45:33.500N,12:34.600E,0.0,,VECAP,
712,47:34.833N,15:29.633E,680.0,,Veitsch,
713,47:35.217N,15:28.383E,710.0,,Veitsch,
714,47:38.683N,15:24.583E,1840.0,,Veitscha,
715,46:21.767N,15:6.500E,392.0,,Velenje,
716,46:18.300N,14:36.500E,542.0,,Velika P,
717,46:18.233N,14:37.583E,1406.0,,Velika P,
718,45:48.933N,12:45.133E,10.0,,VEPMA,
719,46:35.250N,16:11.133E,186.0,,Verzej Z,
720,45:40.333N,12:58.500E,0.0,,VESMT,
721,45:50.075N,14:42.076E,434.0,,Videm (B,
722,47:21.971N,12:42.905E,874.0,,Viehhofe,
723,46:36.733N,13:50.817E,502.0,,Villach,
724,46:34.650N,13:50.383E,500.0,,Villach,
725,46:37.066N,13:50.516E,494.0,,Villach,
726,47:2.950N,15:8.983E,398.0,,Voitsber,
727,46:12.274N,13:40.554E,172.0,,Volarje,
728,47:24.167N,15:52.100E,712.0,,Vorau,
729,47:24.067N,15:53.400E,692.0,,Vorau St,
730,46:35.592N,13:30.615E,564.0,,Vorderbe,
731,47:29.267N,14:59.633E,820.0,,Vordernb,
732,45:58.083N,14:18.083E,290.0,,Vrhnika,
733,45:35.366N,15:15.610E,166.0,,Vzletisc,
734,47:19.917N,13:18.283E,900.0,,Wagrain,
735,47:35.192N,12:35.914E,756.0,,Waidring,
736,47:27.067N,14:40.450E,856.0,,Wald Am,
737,47:40.318N,15:10.910E,676.0,,Weichsel,
738,47:42.856N,13:31.798E,526.0,,Weinbach,
739,47:31.574N,12:44.509E,662.0,,Weissbac,
740,46:40.750N,13:15.750E,770.0,,Weissbri,
741,46:46.366N,13:58.816E,950.0,,Weissenb,
742,47:34.283N,14:12.133E,658.0,,Weissenb,
743,46:50.916N,14:11.500E,702.0,,Weitensf,
744,47:10.217N,15:39.850E,394.0,,Weiz Unt,
745,47:35.900N,14:30.233E,656.0,,Weng Bei,
746,47:25.514N,15:47.683E,784.0,,Wenigzel,
747,47:43.000N,16:2.700E,382.0,,Wie 8A T,
748,47:39.883N,14:59.167E,610.0,,Wildalpe,
749,47:42.917N,14:19.683E,612.0,,Windisch,
750,47:42.389N,14:18.919E,590.0,,Windisch,
751,47:44.125N,14:19.465E,620.0,,Windisch,
752,47:39.533N,12:34.933E,1174.0,,Winkelmo,
753,47:11.939N,12:58.848E,960.0,,Woerth-R,
754,47:43.600N,12:28.350E,580.0,,Woessene,
755,46:50.050N,14:39.550E,1818.0,,Wolfsber,
756,47:46.383N,16:2.967E,464.0,,Wuerflac,
757,47:46.433N,16:3.267E,430.0,,Wuerflac,
758,46:39.750N,13:1.800E,676.0,,Wuermlac,
759,46:39.696N,13:1.371E,682.0,,Wuermlac,
760,47:46.800N,16:3.667E,388.0,,Wurflach,
761,46:8.666N,15:0.116E,308.0,,Zagorje,
762,47:19.250N,12:47.817E,756.0,,Zell Am,
763,46:28.283N,14:23.283E,942.0,,Zell Pfa,
764,47:11.267N,14:45.083E,662.0,,Zeltweg,
765,46:51.800N,12:47.450E,1828.0,,Zettersf,
766,46:13.383N,14:46.133E,568.0,,Zgornji,
767,46:18.750N,15:29.250E,274.0,,Zice Loc,
768,46:5.100N,15:10.400E,206.0,,Zidani M,
769,47:3.883N,14:34.100E,2352.0,,Zirbitzk,
770,46:2.550N,14:6.416E,478.0,,Ziri Mos,
771,46:22.350N,15:23.666E,390.0,,Zrece St,
772,47:16.100N,16:37.100E,222.0,,Szombath,
773,46:32.833N,16:38.550E,290.0,,CsĂśmĂśd,
774,46:52.717N,16:47.433E,186.0,,Zalaeger,
775,46:40.217N,16:48.183E,174.0,,TĂłfej,
776,47:34.100N,16:50.667E,134.0,,FertĂľsz,
777,46:25.650N,15:58.950E,212.0,,Ptuj Mos,
778,45:44.583N,16:4.133E,102.0,,Zagreb P,
779,46:47.067N,16:9.883E,272.0,,52_MACKO,
780,46:43.817N,16:10.350E,248.0,,50_VANEC,
781,46:34.417N,16:11.750E,180.0,,Verzej L,
782,46:41.083N,16:13.183E,188.0,,01_MORAV,
783,46:22.700N,16:16.450E,180.0,,OBUTI,
784,46:19.067N,16:17.533E,176.0,,29_VARAZ,
785,46:29.850N,16:17.667E,204.0,,59_STRIG,
786,46:38.017N,16:18.133E,172.0,,61_TURNI,
787,46:35.283N,16:21.800E,174.0,,60_MALA,
788,46:22.600N,16:22.833E,170.0,,21_NEDEL,
789,46:9.517N,16:22.950E,186.0,,38_LJUBE,
790,46:17.650N,16:23.017E,164.0,,106_Vara,
791,46:27.550N,16:23.383E,246.0,,05_CAKOV,
792,46:12.783N,16:24.917E,236.0,,06_VARAZ,
793,46:35.950N,16:25.917E,160.0,,Mostje L,
794,46:30.750N,16:26.650E,166.0,,37_MURSK,
795,46:9.933N,16:29.017E,332.0,,07_DRENO,
796,46:20.583N,16:32.450E,152.0,,13_SVETI,
797,46:11.467N,16:34.833E,262.0,,58_DUGA,
798,46:4.667N,16:35.617E,184.0,,35_VOJAK,
799,46:26.000N,16:36.083E,148.0,,17_DOMAS,
800,46:15.050N,16:36.300E,154.0,,20_LUDBR,
801,46:20.567N,16:38.567E,148.0,,23_PRELO,
802,46:8.017N,16:40.033E,250.0,,31_VELIK,
803,46:25.367N,16:42.350E,140.0,,36_LETEN,
804,46:16.500N,16:44.017E,138.0,,02_ANTOL,
805,45:59.017N,16:44.117E,166.0,,39_KOVAC,
806,46:11.750N,16:44.833E,152.0,,26_SUBOT,
807,46:6.250N,16:45.567E,242.0,,65_KOPRI,
808,46:19.950N,16:46.983E,138.0,,18_DONJI,
809,46:2.017N,16:47.183E,178.0,,19_PAVLI,
810,46:22.684N,13:50.205E,2776.0,,19_TRIGLAV,
811,46:32.826N,14:15.725E,569.0,,19_HOLLENBUR,
812,46:24.628N,14:7.593E,496.0,,19_ZIROVNICA,
813,46:7.565N,15:3.700E,210.0,,19_TRBOVLJE,
814,45:58.716N,13:39.106E,63.0,,19_SOLKAN,
815,46:14.085N,15:16.631E,240.0,,19_LXNAV,
816,45:53.967N,15:56.891E,1032.0,,19_SLJEME,
817,46:32.797N,14:17.903E,417.0,,19_Kraftwerk,
818,46:22.372N,15:2.904E,366.0,,19_Sostanj P,
819,47:9.612N,12:38.527E,1995.0,,19_Tauernmoo,
820,47:8.138N,12:37.373E,2249.0,,19_Weissee,
821,47:4.040N,12:45.870E,1968.0,,19_Margaritz,
822,47:1.033N,13:0.433E,2417.0,,19_Hochwurte,
823,47:4.775N,13:20.475E,1912.0,,19_Koelnbrei,
824,46:26.879N,12:44.173E,978.0,,19_Diga dell,
